zone_name,latitude,longitude,time_hour,is_festival_period,is_monsoon_heavy_rain,previous_incidents,crowd_level,weather_risk,tourist_density,zone_risk,risk_score,risk_label
Sri Ramana Ashram,12.23223349109245,79.06881582190032,8,0,0,1,Medium,Low,Medium,Low,8.2,Low
Sri Ramana Ashram,12.231976249402067,79.0678050288401,14,0,0,2,High,High,Low,Low,31.1,Medium
Sri Ramana Ashram,12.231712003049777,79.06626323731246,19,0,1,3,Medium,Low,Medium,Low,27.5,Low
Sri Ramana Ashram,12.232482857768597,79.06843167586742,16,0,1,0,Medium,Low,Low,Low,0.0,Low
Sri Ramana Ashram,12.22986073274164,79.06915824187271,14,1,0,2,Medium,Low,Medium,Low,12.9,Low
Sri Ramana Ashram,12.23133800035992,79.06631968424907,16,0,0,0,Medium,Low,High,Low,6.1,Low
Sri Ramana Ashram,12.231488569243668,79.06618033965175,5,0,0,0,Low,Medium,High,Low,15.4,Low
Sri Ramana Ashram,12.230416598380096,79.06743657973524,17,0,0,0,Low,Medium,Low,Low,9.6,Low
Sri Ramana Ashram,12.233703021929323,79.06742103560713,13,1,0,2,Low,High,Low,Low,29.3,Low
Sri Ramana Ashram,12.229820726925569,79.06838065596105,6,0,0,1,Medium,Low,High,Low,18.7,Low
Sri Ramana Ashram,12.231767781445864,79.0665398318407,12,0,0,0,Medium,Low,Low,Low,0.0,Low
Sri Ramana Ashram,12.2329348364835,79.06579274913815,15,0,0,0,High,Low,Medium,Low,2.5,Low
Sri Ramana Ashram,12.231138570514,79.06759612181355,20,0,0,1,Low,Medium,Medium,Low,8.6,Low
Sri Ramana Ashram,12.232889101439614,79.06839118967417,10,0,0,1,High,Medium,Medium,Low,16.7,Low
Sri Ramana Ashram,12.230688095745716,79.06524521724731,14,0,0,1,High,High,High,Low,19.7,Low
Sri Ramana Ashram,12.230449770375888,79.06561345284507,15,0,0,1,Low,High,High,Low,31.5,Medium
Sri Ramana Ashram,12.230072911524491,79.06619587440596,6,0,0,2,Medium,Low,Low,Low,8.2,Low
Sri Ramana Ashram,12.23066384715315,79.06618779512424,2,0,1,0,High,Medium,High,Low,11.3,Low
Sri Ramana Ashram,12.231308832093815,79.0682554979328,7,0,0,0,Medium,Low,Low,Low,1.3,Low
Sri Ramana Ashram,12.230490704010625,79.06722592143247,11,0,0,2,Low,Low,Low,Low,19.1,Low
Sri Ramana Ashram,12.230509726380726,79.06890993513669,5,0,0,0,Medium,High,High,Low,26.3,Low
Sri Ramana Ashram,12.23130714664503,79.06844398964664,3,0,0,0,Low,Medium,Medium,Low,29.4,Low
Sri Ramana Ashram,12.231120056117131,79.06872058625696,1,0,0,1,Low,Medium,Medium,Low,21.6,Low
Sri Ramana Ashram,12.232561625721743,79.0688932075415,11,1,0,1,Low,Low,Low,Low,2.4,Low
Sri Ramana Ashram,12.231728053023158,79.06569224341081,8,1,1,2,Low,Medium,Medium,Low,27.2,Low
Sri Ramana Ashram,12.23149709285332,79.0691449680363,12,1,0,1,Medium,High,Low,Low,19.7,Low
Sri Ramana Ashram,12.23282041579737,79.06865627657547,18,0,0,1,Medium,Low,Medium,Low,3.9,Low
Sri Ramana Ashram,12.233283056366218,79.06679763977195,5,0,0,0,High,High,High,Low,14.5,Low
Sri Ramana Ashram,12.231776593728595,79.06787711818339,19,0,0,0,High,Low,Low,Low,0.0,Low
Sri Ramana Ashram,12.232991574728777,79.06619287674587,12,0,1,2,Low,Low,Low,Low,12.5,Low
Sri Ramana Ashram,12.232775079822058,79.06533223031629,0,0,0,1,High,Medium,High,Low,20.9,Low
Sri Ramana Ashram,12.233259076252569,79.06867829958244,13,0,0,0,Medium,Low,Medium,Low,0.0,Low
Sri Ramana Ashram,12.233468617994447,79.06774365643201,0,0,0,0,Medium,Low,Medium,Low,21.0,Low
Sri Ramana Ashram,12.23003546746511,79.06703756496398,23,0,0,0,Low,Low,Medium,Low,7.3,Low
Sri Ramana Ashram,12.231501377716896,79.06907401826497,6,0,0,1,Medium,Low,Medium,Low,9.7,Low
Sri Ramana Ashram,12.229803992696173,79.06548512709033,21,0,0,2,Medium,Medium,High,Low,37.2,Medium
Sri Ramana Ashram,12.23159927120651,79.06623833439829,4,0,1,1,Medium,Low,High,Low,30.7,Medium
Sri Ramana Ashram,12.232992377003178,79.06864464742145,11,0,0,0,Low,Low,Low,Low,0.0,Low
Sri Ramana Ashram,12.23048575912686,79.06701646583011,4,0,0,2,High,High,High,Low,42.3,Medium
Sri Ramana Ashram,12.232875384736058,79.06653259453684,1,0,1,1,High,Low,Low,Low,10.5,Low
Sri Ramana Ashram,12.232058794007791,79.0671557303946,1,0,0,2,Medium,High,High,Low,36.8,Medium
Sri Ramana Ashram,12.231577613347259,79.06883189044919,1,0,0,0,High,High,High,Low,25.2,Low
Sri Ramana Ashram,12.232902752950672,79.06862849763485,15,0,0,0,Low,Low,High,Low,17.8,Low
Sri Ramana Ashram,12.231933664159367,79.06907658671341,4,0,1,0,Medium,Low,Medium,Low,21.7,Low
Sri Ramana Ashram,12.233566565561961,79.06539748725216,19,0,0,1,Low,Low,Low,Low,4.6,Low
Sri Ramana Ashram,12.230387992242772,79.0678443339544,0,1,0,1,High,High,High,Low,37.2,Medium
Sri Ramana Ashram,12.231881579837165,79.06720635523828,23,0,1,1,Low,Low,Medium,Low,22.0,Low
Sri Ramana Ashram,12.230822687506462,79.06844344254506,20,0,0,2,High,High,High,Low,39.0,Medium
Sri Ramana Ashram,12.232754563725965,79.06634644707776,17,0,0,1,High,Medium,Low,Low,9.3,Low
Sri Ramana Ashram,12.231071794589427,79.0657825003645,13,0,0,0,Medium,Medium,High,Low,15.5,Low
Sri Ramana Ashram,12.22980294086155,79.06677033665123,13,0,0,0,High,Low,Low,Low,0.0,Low
Sri Ramana Ashram,12.232140961936272,79.06565588796586,11,0,0,1,Medium,Low,Medium,Low,14.1,Low
Sri Ramana Ashram,12.232234155144678,79.0652994860084,5,0,0,0,Medium,Low,High,Low,3.4,Low
Sri Ramana Ashram,12.233728392510484,79.06864983726445,18,0,1,0,Medium,Medium,Low,Low,6.9,Low
Sri Ramana Ashram,12.232461233687793,79.06638160323993,4,0,0,0,Medium,Low,High,Low,16.8,Low
Sri Ramana Ashram,12.23034231450485,79.06527907657238,6,0,0,0,High,Medium,Low,Low,1.2,Low
Sri Ramana Ashram,12.232539741196769,79.06573648569638,14,0,0,0,Low,Medium,Medium,Low,1.6,Low
Sri Ramana Ashram,12.231211647702056,79.06816561722795,2,0,0,2,High,Medium,Low,Low,13.3,Low
Sri Ramana Ashram,12.23195147829192,79.06766789951325,13,0,0,2,Medium,Low,Medium,Low,12.0,Low
Sri Ramana Ashram,12.23090313513674,79.06666182041371,18,0,0,1,Medium,Low,Low,Low,21.2,Low
Sri Ramana Ashram,12.230464120088762,79.065734184187,21,0,0,2,High,Medium,Low,Low,13.3,Low
Sri Ramana Ashram,12.232313678355949,79.06559590156454,15,0,0,0,High,Low,Medium,Low,6.1,Low
Sri Ramana Ashram,12.232776991777799,79.066408130078,22,0,0,0,High,Low,Medium,Low,10.8,Low
Sri Ramana Ashram,12.232734560499846,79.06585241739454,12,0,0,0,High,Low,Medium,Low,0.5,Low
Sri Ramana Ashram,12.233378552691802,79.0681510004462,2,0,1,1,Medium,High,Low,Low,27.8,Low
Sri Ramana Ashram,12.233418208457232,79.06784780009635,19,0,0,1,Medium,Low,Low,Low,9.6,Low
Sri Ramana Ashram,12.230018440365367,79.06577406586236,16,0,0,1,High,Medium,Low,Low,12.1,Low
Sri Ramana Ashram,12.230779219574305,79.06823990411948,23,0,0,0,Medium,Low,Medium,Low,14.5,Low
Sri Ramana Ashram,12.231822538364156,79.06793322609575,19,0,0,1,Medium,Medium,Low,Low,13.0,Low
Sri Ramana Ashram,12.229841651169462,79.0677895257893,20,0,0,1,High,Medium,High,Low,24.8,Low
Sri Ramana Ashram,12.230419519796559,79.06839572658379,10,0,0,1,Low,Medium,Medium,Low,23.2,Low
Sri Ramana Ashram,12.230232431896068,79.0676056916147,11,0,0,0,Medium,Low,Low,Low,2.5,Low
Sri Ramana Ashram,12.230335664643667,79.06573941919953,23,0,0,0,Medium,High,High,Low,31.5,Medium
Sri Ramana Ashram,12.233521137793872,79.06558996242185,17,1,0,1,Low,High,Medium,Low,28.1,Low
Sri Ramana Ashram,12.231502249422334,79.06679276705142,8,0,0,1,High,Low,High,Low,11.8,Low
Sri Ramana Ashram,12.230075426128696,79.06646097790404,9,0,1,2,High,Low,Medium,Low,12.0,Low
Sri Ramana Ashram,12.233538978209909,79.06585758884466,1,0,0,0,High,Medium,High,Low,14.1,Low
Sri Ramana Ashram,12.23102157996559,79.0666879712898,13,0,0,1,Low,Low,Medium,Low,9.0,Low
Sri Ramana Ashram,12.230833224926142,79.06575642141621,14,0,0,1,High,Low,Low,Low,0.0,Low
Sri Ramana Ashram,12.2324430168188,79.06854300901765,4,0,0,1,Medium,Medium,High,Low,31.0,Medium
Sri Ramana Ashram,12.229907569809676,79.06644965069763,10,0,0,0,Medium,Low,Low,Low,3.4,Low
Sri Ramana Ashram,12.233036741733912,79.06762003854418,8,0,0,1,Low,High,Medium,Low,26.3,Low
Sri Ramana Ashram,12.231095597172384,79.0652419325226,0,0,0,1,Medium,Low,Medium,Low,16.1,Low
Sri Ramana Ashram,12.233750660282295,79.06802049668295,21,0,0,0,High,Low,Low,Low,0.0,Low
Sri Ramana Ashram,12.229920360576376,79.0665100072754,7,0,0,0,Low,Low,Low,Low,0.0,Low
Sri Ramana Ashram,12.232551044036123,79.06886231982958,3,0,0,0,Medium,Low,Medium,Low,13.1,Low
Sri Ramana Ashram,12.229835060366364,79.0653511071222,10,0,0,0,Low,High,Low,Low,15.0,Low
Sri Ramana Ashram,12.232695307946294,79.06657502160203,3,0,1,0,Low,Low,Low,Low,7.5,Low
Sri Ramana Ashram,12.230366690982711,79.06703962637629,23,0,0,0,Medium,Medium,Medium,Low,21.4,Low
Sri Ramana Ashram,12.23194099846329,79.06640584147918,8,0,0,1,Medium,Low,Medium,Low,5.2,Low
Sri Ramana Ashram,12.231409715142643,79.06659572886014,13,0,0,1,Medium,Low,Low,Low,4.5,Low
Sri Ramana Ashram,12.230409080616496,79.06792776022728,13,0,0,1,Medium,High,Medium,Low,29.3,Low
Sri Ramana Ashram,12.230840487861421,79.06792847191878,8,0,0,1,Low,High,Medium,Low,27.5,Low
Sri Ramana Ashram,12.23336285420334,79.06845983966483,9,0,1,0,Medium,High,High,Low,29.8,Low
Sri Ramana Ashram,12.230692096124013,79.06827248595006,16,0,0,0,Low,High,High,Low,21.3,Low
Sri Ramana Ashram,12.232539389879319,79.06869880797647,20,0,0,1,Medium,Low,Low,Low,11.5,Low
Sri Ramana Ashram,12.233565218930261,79.06609120633476,11,0,0,2,Medium,High,High,Low,36.5,Medium
Sri Ramana Ashram,12.230214805223516,79.0680585588433,22,0,1,1,Medium,Medium,Low,Low,17.1,Low
Sri Ramana Ashram,12.23319467953754,79.06696065877442,0,0,0,0,Medium,Low,Medium,Low,12.7,Low
Sri Ramana Ashram,12.231403087052913,79.06533586451664,15,0,0,1,Low,Low,Medium,Low,11.0,Low
Sri Ramana Ashram,12.22985887014386,79.0662808582408,9,0,0,1,High,Low,Medium,Low,13.7,Low
Sri Ramana Ashram,12.229839376984005,79.06722754112327,6,0,0,0,Low,Medium,High,Low,12.8,Low
Sri Ramana Ashram,12.230049388432992,79.06916938752508,18,0,0,0,Low,Low,Low,Low,1.2,Low
Sri Ramana Ashram,12.230510574476282,79.06912859664587,10,0,1,0,Low,Medium,Medium,Low,3.5,Low
Sri Ramana Ashram,12.230552006000213,79.06736760969719,7,0,0,1,Medium,Low,High,Low,18.7,Low
Sri Ramana Ashram,12.230046680931878,79.06711828037004,19,0,0,2,Medium,Medium,Low,Low,20.5,Low
Sri Ramana Ashram,12.23371661967791,79.06647022124487,17,0,0,4,Medium,Low,Low,Low,16.8,Low
Sri Ramana Ashram,12.23075648186815,79.06746120698807,6,0,0,0,High,Low,Medium,Low,0.0,Low
Sri Ramana Ashram,12.233066296782718,79.06710821382595,6,0,1,1,Low,Medium,High,Low,22.1,Low
Sri Ramana Ashram,12.229802870900105,79.06625548483633,2,0,0,0,High,Low,High,Low,9.5,Low
Sri Ramana Ashram,12.231475191787641,79.06568116167712,17,0,0,1,Medium,Medium,Medium,Low,12.7,Low
Sri Ramana Ashram,12.231555965027207,79.06599719743015,12,0,0,0,Medium,Medium,High,Low,13.6,Low
Sri Ramana Ashram,12.232909885807237,79.06679568664113,3,0,0,1,Low,Low,Medium,Low,18.1,Low
Sri Ramana Ashram,12.23329500395637,79.06732834389845,13,0,0,0,Low,Low,Low,Low,0.0,Low
Sri Ramana Ashram,12.23104487861433,79.06804970557775,13,0,0,1,Low,Low,High,Low,11.0,Low
Sri Ramana Ashram,12.2305880292847,79.06760909992327,8,0,0,1,Low,Low,Low,Low,0.0,Low
Sri Ramana Ashram,12.233250188604378,79.06825013502196,23,0,0,0,Medium,Medium,Medium,Low,27.2,Low
Sri Ramana Ashram,12.23068514124476,79.06833252749243,5,0,0,1,High,Low,Low,Low,7.1,Low
Sri Ramana Ashram,12.232583420357077,79.06809779582717,0,0,0,0,Medium,Low,Medium,Low,16.2,Low
Sri Ramana Ashram,12.230044892612211,79.06732373061554,15,0,0,1,Medium,Low,Medium,Low,13.5,Low
Sri Ramana Ashram,12.23215234814715,79.06690571965358,5,0,0,3,High,Low,Low,Low,25.7,Low
Sri Ramana Ashram,12.230562162218012,79.06838462082148,16,0,0,0,Medium,High,Low,Low,17.0,Low
Sri Ramana Ashram,12.232063234882448,79.0676812132639,9,1,0,2,Low,High,High,Low,39.6,Medium
Sri Ramana Ashram,12.232999662274151,79.06604124115594,14,0,0,1,High,Low,High,Low,13.1,Low
Sri Ramana Ashram,12.233464311624758,79.06906868766346,11,0,0,1,Medium,Low,Medium,Low,12.5,Low
Sri Ramana Ashram,12.233732067262906,79.0669289902382,10,0,0,1,High,Low,High,Low,12.6,Low
Sri Ramana Ashram,12.23056605220528,79.06606677783851,21,0,0,2,High,Low,Low,Low,1.3,Low
Sri Ramana Ashram,12.233289085513984,79.06523123279335,19,0,1,0,Low,Medium,Low,Low,7.3,Low
Sri Ramana Ashram,12.230474552393314,79.06756071057038,21,0,0,4,Low,Medium,Low,Low,26.2,Low
Sri Ramana Ashram,12.229939908145536,79.0660337403755,11,0,0,0,Medium,Low,High,Low,3.4,Low
Sri Ramana Ashram,12.23149460462951,79.06627738435448,23,0,0,0,High,Low,Medium,Low,11.5,Low
Sri Ramana Ashram,12.23206351645239,79.06578004296301,16,0,0,2,Medium,Low,Low,Low,17.9,Low
Sri Ramana Ashram,12.230331639769062,79.06627646881275,23,0,1,1,High,Medium,Medium,Low,23.2,Low
Sri Ramana Ashram,12.230750922782248,79.06652619924354,20,0,0,0,Low,High,Medium,Low,17.2,Low
Sri Ramana Ashram,12.231161953308497,79.06877799278472,6,0,0,1,Medium,High,High,Low,31.1,Medium
Sri Ramana Ashram,12.232796574141311,79.06807834932518,11,0,0,0,Low,Medium,Medium,Low,14.1,Low
Sri Ramana Ashram,12.231339555727967,79.06770191834967,20,0,1,1,High,Medium,Low,Low,7.4,Low
Sri Ramana Ashram,12.232120827135526,79.06675878227398,7,0,1,0,High,Low,Low,Low,0.0,Low
Sri Ramana Ashram,12.233366877200062,79.06816095534803,21,0,0,0,Low,Medium,Medium,Low,10.5,Low
Sri Ramana Ashram,12.230849902330588,79.06570387880483,10,0,0,1,Low,Medium,Low,Low,23.7,Low
Sri Ramana Ashram,12.232304467930863,79.06846110274888,4,0,0,1,Medium,High,Medium,Low,41.9,Medium
Sri Ramana Ashram,12.233796212235504,79.06728409803954,13,0,0,2,Low,Low,High,Low,13.3,Low
Sri Ramana Ashram,12.232792536308033,79.06556489779183,4,0,0,0,High,High,High,Low,28.8,Low
Sri Ramana Ashram,12.229908802081354,79.0666352700067,8,0,0,2,Medium,Low,Low,Low,0.0,Low
Sri Ramana Ashram,12.232638127580886,79.06623394291012,19,0,0,1,Medium,Low,Low,Low,5.1,Low
Sri Ramana Ashram,12.232489390023455,79.06772520122347,6,0,0,1,High,Low,High,Low,11.2,Low
Sri Ramana Ashram,12.232040894259523,79.06622953472711,8,0,0,1,Medium,Low,High,Low,6.1,Low
Sri Ramana Ashram,12.232653127219702,79.06578111749052,8,0,0,2,Low,Medium,Low,Low,8.4,Low
Sri Ramana Ashram,12.231028602875075,79.06588365280518,15,0,0,2,Medium,Low,High,Low,19.2,Low
Sri Ramana Ashram,12.231990283652559,79.06570053717968,17,1,0,1,High,Low,Medium,Low,17.2,Low
Sri Ramana Ashram,12.232107462748735,79.0669485323638,23,0,0,2,Low,Medium,Low,Low,25.6,Low
Sri Ramana Ashram,12.231211116907069,79.0656879189221,21,0,0,1,High,Low,Medium,Low,1.4,Low
Sri Ramana Ashram,12.231217546957652,79.06755547499745,5,0,0,0,Medium,Low,Medium,Low,4.0,Low
Sri Ramana Ashram,12.232112309118888,79.06901666192643,18,0,0,0,Low,Low,High,Low,12.7,Low
Sri Ramana Ashram,12.230129963404563,79.0689103903388,13,0,1,1,Low,Medium,High,Low,32.6,Medium
Sri Ramana Ashram,12.230058185717791,79.0684427912724,4,0,0,0,Medium,Low,High,Low,22.9,Low
Sri Ramana Ashram,12.2317817654884,79.06894361653758,8,0,0,0,High,Low,Medium,Low,0.0,Low
Sri Ramana Ashram,12.233026467403313,79.0672839388937,6,0,0,1,Medium,Medium,Medium,Low,15.2,Low
Sri Ramana Ashram,12.232912534744544,79.06726692388186,15,0,0,0,Medium,Low,High,Low,0.0,Low
Sri Ramana Ashram,12.229977002086423,79.06868921161005,1,0,0,0,Medium,Low,High,Low,14.1,Low
Sri Ramana Ashram,12.231401413560176,79.06602344246951,18,0,0,0,Medium,Low,High,Low,9.3,Low
Sri Ramana Ashram,12.23178517358727,79.06717862502944,23,0,0,0,Medium,Low,Low,Low,11.0,Low
Sri Ramana Ashram,12.231900859889302,79.06855810346903,3,0,0,2,Low,Low,High,Low,27.0,Low
Sri Ramana Ashram,12.231425522791067,79.06777100711442,8,0,0,1,High,Low,Low,Low,0.0,Low
Sri Ramana Ashram,12.232002415894565,79.06645764221584,15,0,0,2,Medium,Low,Medium,Low,25.7,Low
Sri Ramana Ashram,12.231244824423634,79.06546699344297,5,1,0,1,Medium,Low,High,Low,13.4,Low
Sri Ramana Ashram,12.233026125095764,79.06917667581503,21,0,1,0,Medium,Low,High,Low,4.2,Low
Sri Ramana Ashram,12.233251996220869,79.06525064793148,10,0,0,1,Low,Medium,High,Low,24.8,Low
Sri Ramana Ashram,12.230147728477826,79.0674160085622,16,0,0,2,Medium,High,Low,Low,35.1,Medium
Sri Ramana Ashram,12.230185879446635,79.06591772707732,6,0,1,0,High,Medium,Medium,Low,2.6,Low
Sri Ramana Ashram,12.23042372054009,79.06850569330935,3,0,0,2,Low,Medium,Medium,Low,33.8,Medium
Sri Ramana Ashram,12.23018402564475,79.06814329028383,4,0,1,3,Low,Low,High,Low,31.9,Medium
Sri Ramana Ashram,12.23148213667349,79.06715020644748,21,0,0,1,Low,Low,High,Low,18.9,Low
Sri Ramana Ashram,12.232564899099764,79.0679211385145,21,0,0,1,High,Low,Low,Low,0.0,Low
Sri Ramana Ashram,12.230826758565685,79.06552605823339,17,0,1,0,Low,Medium,Low,Low,19.2,Low
Sri Ramana Ashram,12.232854963049157,79.06785062102011,20,0,0,0,Medium,Low,Medium,Low,2.1,Low
Sri Ramana Ashram,12.230947517167975,79.06819853827554,6,0,1,0,High,Medium,Medium,Low,6.4,Low
Sri Ramana Ashram,12.23243187422196,79.06661001995322,9,0,0,3,Medium,Medium,Low,Low,28.2,Low
Sri Ramana Ashram,12.233082799828873,79.06613474634925,2,0,0,3,Low,High,High,Low,46.0,Medium
Sri Ramana Ashram,12.230893624986168,79.06550842243108,4,0,0,0,High,Low,Medium,Low,11.5,Low
Sri Ramana Ashram,12.233076200632311,79.06742609519449,23,0,0,1,Low,High,Low,Low,28.4,Low
Sri Ramana Ashram,12.231085128367878,79.0665307457775,6,0,0,1,Medium,Medium,Medium,Low,19.4,Low
Sri Ramana Ashram,12.233359141630329,79.06824352279268,23,0,0,1,High,Low,Low,Low,11.3,Low
Sri Ramana Ashram,12.230893215863928,79.06898402789425,3,0,0,0,Low,High,Medium,Low,24.9,Low
Sri Ramana Ashram,12.23259527017019,79.06698707172627,19,0,0,1,Medium,High,Medium,Low,26.3,Low
Sri Ramana Ashram,12.23125629397563,79.06590864265188,23,0,0,1,Medium,Low,Medium,Low,12.3,Low
Sri Ramana Ashram,12.232618719405556,79.06825580652902,2,0,0,1,Medium,Low,Medium,Low,29.2,Low
Sri Ramana Ashram,12.229861506650613,79.06854356754583,2,0,0,0,Low,Medium,Low,Low,28.1,Low
Sri Ramana Ashram,12.231525341659744,79.06522640719191,4,0,0,0,High,Low,Low,Low,8.3,Low
Sri Ramana Ashram,12.231929750736143,79.06749876836435,22,0,0,1,Low,Low,Low,Low,16.4,Low
Sri Ramana Ashram,12.23222798768139,79.06548485198223,1,0,1,0,Medium,Low,High,Low,9.4,Low
Sri Ramana Ashram,12.230825698877615,79.06893852788826,9,0,0,0,Medium,Low,Low,Low,0.0,Low
Sri Ramana Ashram,12.231622870516926,79.06904727116302,10,0,0,0,High,High,Low,Low,17.0,Low
Sri Ramana Ashram,12.23202642260733,79.0689928461153,17,0,1,0,Low,Medium,Low,Low,6.6,Low
Sri Ramana Ashram,12.232567682469542,79.0685681731607,21,0,0,1,Low,Low,High,Low,12.5,Low
Sri Ramana Ashram,12.230478440356459,79.06615522416215,16,0,0,2,Low,Low,Low,Low,2.0,Low
Sri Ramana Ashram,12.233044834023277,79.06675706103958,15,0,1,0,Medium,Low,High,Low,14.3,Low
Sri Ramana Ashram,12.230174873887089,79.06787920668195,1,0,0,0,Medium,High,Medium,Low,27.4,Low
Sri Ramana Ashram,12.230811268345967,79.06829886705329,6,0,1,0,Medium,Medium,High,Low,21.4,Low
Sri Ramana Ashram,12.230756837097148,79.06765095909901,17,0,1,1,High,High,Low,Low,22.9,Low
Sri Ramana Ashram,12.231715401233174,79.06599135607946,13,0,0,2,Medium,Low,High,Low,17.3,Low
Sri Ramana Ashram,12.231699628614273,79.06826681196402,2,0,1,0,Low,Low,Medium,Low,17.8,Low
Sri Ramana Ashram,12.2333739524447,79.06559766590829,13,0,0,2,Medium,Low,Low,Low,19.1,Low
Sri Ramana Ashram,12.232210753252845,79.06793482123544,5,1,0,0,Low,Medium,Medium,Low,10.9,Low
Sri Ramana Ashram,12.233449814437051,79.06887893561877,10,0,0,1,Low,High,High,Low,37.3,Medium
Sri Ramana Ashram,12.232885102238573,79.06583961820597,18,0,0,0,Low,Low,Medium,Low,3.0,Low
Sri Ramana Ashram,12.233511657411112,79.0670746777291,16,0,0,1,High,Medium,High,Low,17.1,Low
Sri Ramana Ashram,12.230781943726942,79.06626985205371,2,0,1,1,High,Medium,Medium,Low,17.1,Low
Sri Ramana Ashram,12.233221096839252,79.06727538987239,6,0,0,1,Medium,Low,Low,Low,6.6,Low
Sri Ramana Ashram,12.230448783385627,79.06651834847914,5,0,0,1,Medium,High,Medium,Low,20.1,Low
Sri Ramana Ashram,12.232944877437252,79.0657323043615,21,0,0,0,High,Medium,Low,Low,0.0,Low
Sri Ramana Ashram,12.231320573225425,79.0674849821453,9,0,0,3,High,Medium,Medium,Low,23.2,Low
Sri Ramana Ashram,12.231458149048878,79.06766730413656,7,1,0,0,Medium,Medium,Medium,Low,4.5,Low
Sri Ramana Ashram,12.231819861464164,79.06568650075425,17,0,1,2,Medium,Medium,High,Low,30.9,Medium
Sri Ramana Ashram,12.23319274508182,79.06850290048591,18,0,1,0,Low,Low,Medium,Low,6.7,Low
Sri Ramana Ashram,12.232702846448834,79.06783125152965,22,0,1,0,Medium,Low,Medium,Low,11.1,Low
Sri Ramana Ashram,12.233153998422505,79.0663275815441,12,1,0,0,Medium,Low,Medium,Low,3.4,Low
Sri Ramana Ashram,12.233754989948013,79.06850184532904,0,0,0,1,Low,Medium,Medium,Low,22.0,Low
Sri Ramana Ashram,12.23012903085996,79.06673449959871,21,1,1,0,Medium,Low,Medium,Low,9.6,Low
Sri Ramana Ashram,12.232359692089567,79.06791130137832,10,0,0,3,Medium,Low,High,Low,27.2,Low
Sri Ramana Ashram,12.230236338874997,79.06917005223559,12,0,0,2,Low,Medium,Low,Low,30.9,Medium
Sri Ramana Ashram,12.230741628563703,79.0686980880473,11,0,1,1,Medium,Low,Low,Low,0.7,Low
Sri Ramana Ashram,12.233172508277566,79.06720604997463,0,0,0,1,Medium,Low,Low,Low,20.5,Low
Sri Ramana Ashram,12.232286772695453,79.06555748716144,18,0,0,1,Medium,Low,Medium,Low,11.2,Low
Sri Ramana Ashram,12.232348495875437,79.06589934610301,16,0,0,1,Medium,Low,High,Low,17.5,Low
